location_id,year,age_group_id,sex_id,mean
172,1987,151,2,2.88
172,1987,152,1,5.18
172,1987,152,2,1.78
172,1987,153,1,3.53
172,1987,153,2,0.9
172,1987,154,1,2.31
172,1987,154,2,0.41
82,1987,149,1,9.39
82,1987,149,2,9.52
82,1987,150,1,9.57
82,1987,150,2,9.22
82,1987,151,1,8.75
82,1987,151,2,7.82
82,1987,152,1,7.71
82,1987,152,2,6.23
82,1987,153,1,6.59
82,1987,153,2,4.79
82,1987,154,1,5.5
82,1987,154,2,3.51
112,1987,149,1,7.33
112,1987,149,2,8
112,1987,150,1,6.51
112,1987,150,2,6.58
112,1987,151,1,5.69
112,1987,151,2,5.25
112,1987,152,1,4.91
112,1987,152,2,4.12
112,1987,153,1,4.2
112,1987,153,2,3.17
112,1987,154,1,3.56
112,1987,154,2,2.4
128,1987,149,1,4.63
128,1987,149,2,3.91
128,1987,150,1,4.38
128,1987,150,2,3.29
128,1987,151,1,3.68
128,1987,151,2,2.64
128,1987,152,1,2.97
128,1987,152,2,2.02
128,1987,153,1,2.14
128,1987,153,2,1.5
128,1987,154,1,1.69
128,1987,154,2,1.29
113,1987,149,1,6.89
113,1987,149,2,7.75
113,1987,150,1,6.59
113,1987,150,2,6.68
113,1987,151,1,6.27
113,1987,151,2,5.88
113,1987,152,1,6.11
113,1987,152,2,5.26
113,1987,153,1,5.56
113,1987,153,2,4.6
113,1987,154,1,4.98
113,1987,154,2,3.85
129,1987,149,1,4.83
129,1987,149,2,5.07
129,1987,150,1,4.47
129,1987,150,2,4.43
129,1987,151,1,3.91
129,1987,151,2,3.53
129,1987,152,1,3.47
129,1987,152,2,2.85
129,1987,153,1,2.73
129,1987,153,2,2.27
129,1987,154,1,2.05
129,1987,154,2,1.66
46,1987,149,1,6.97
46,1987,149,2,6.9
46,1987,150,1,8.41
46,1987,150,2,8.31
46,1987,151,1,8.3
46,1987,151,2,7.43
46,1987,152,1,7.6
46,1987,152,2,6.13
46,1987,153,1,6.93
46,1987,153,2,4.82
46,1987,154,1,5.6
46,1987,154,2,3.42
114,1987,149,1,4.57
114,1987,149,2,3.93
114,1987,150,1,4.57
114,1987,150,2,3.07
114,1987,151,1,3.21
114,1987,151,2,1.94
114,1987,152,1,2.35
114,1987,152,2,1.38
114,1987,153,1,1.84
114,1987,153,2,0.99
114,1987,154,1,1.44
114,1987,154,2,0.71
48,1987,149,1,9.75
48,1987,149,2,9.89
48,1987,150,1,10.31
48,1987,150,2,10.22
48,1987,151,1,9.94
48,1987,151,2,9.67
48,1987,152,1,9.34
48,1987,152,2,8.79
48,1987,153,1,8.56
48,1987,153,2,7.81
48,1987,154,1,7.48
48,1987,154,2,6.53
11,1987,149,1,6.65
11,1987,149,2,5.85
11,1987,150,1,6.32
11,1987,150,2,4.85
11,1987,151,1,5.31
11,1987,151,2,3.69
11,1987,152,1,4.42
11,1987,152,2,2.68
11,1987,153,1,3.39
11,1987,153,2,1.76
11,1987,154,1,2.3
11,1987,154,2,1.19
163,1987,149,1,5.41
163,1987,149,2,3.37
163,1987,150,1,4.91
163,1987,150,2,2.45
163,1987,151,1,4.11
163,1987,151,2,1.79
163,1987,152,1,3.51
163,1987,152,2,1.2
163,1987,153,1,2.7
163,1987,153,2,0.75
163,1987,154,1,2.02
163,1987,154,2,0.45
84,1987,149,1,9.96
84,1987,149,2,10.31
84,1987,150,1,9.94
84,1987,150,2,10.05
84,1987,151,1,9.17
84,1987,151,2,9.11
84,1987,152,1,8.3
84,1987,152,2,8.26
84,1987,153,1,7.42
84,1987,153,2,7.36
84,1987,154,1,6.59
84,1987,154,2,6.43
142,1987,149,1,7.1
142,1987,149,2,5.91
142,1987,150,1,6.12
142,1987,150,2,4.04
142,1987,151,1,4.83
142,1987,151,2,2.54
142,1987,152,1,3.18
142,1987,152,2,1.18
142,1987,153,1,1.82
142,1987,153,2,0.52
142,1987,154,1,1.1
142,1987,154,2,0.28
143,1987,149,1,5.1
143,1987,149,2,3.87
143,1987,150,1,5.58
143,1987,150,2,3.41
143,1987,151,1,5.35
143,1987,151,2,2.49
143,1987,152,1,4.04
143,1987,152,2,1.36
143,1987,153,1,2.68
143,1987,153,2,0.67
143,1987,154,1,1.19
143,1987,154,2,0.23
83,1987,149,1,7.95
83,1987,149,2,7.78
83,1987,150,1,10.32
83,1987,150,2,10.57
83,1987,151,1,10.97
83,1987,151,2,10.59
83,1987,152,1,10.79
83,1987,152,2,9.73
83,1987,153,1,10.49
83,1987,153,2,8.78
83,1987,154,1,9.68
83,1987,154,2,7.28
85,1987,149,1,11.55
85,1987,149,2,11.75
85,1987,150,1,12.08
85,1987,150,2,12.02
85,1987,151,1,11.7
85,1987,151,2,11.21
85,1987,152,1,11.01
85,1987,152,2,10.31
85,1987,153,1,10.34
85,1987,153,2,9.19
85,1987,154,1,9.56
85,1987,154,2,8.24
86,1987,149,1,10.58
86,1987,149,2,10.64
86,1987,150,1,10.46
86,1987,150,2,10.28
86,1987,151,1,9.65
86,1987,151,2,9.03
86,1987,152,1,8.84
86,1987,152,2,7.71
86,1987,153,1,7.78
86,1987,153,2,6.52
86,1987,154,1,7.23
86,1987,154,2,6
115,1987,149,1,8.52
115,1987,149,2,9.01
115,1987,150,1,7.86
115,1987,150,2,8.09
115,1987,151,1,6.87
115,1987,151,2,6.87
115,1987,152,1,6
115,1987,152,2,5.98
115,1987,153,1,5.36
115,1987,153,2,5.22
115,1987,154,1,4.73
115,1987,154,2,4.6
144,1987,149,1,8.79
144,1987,149,2,8.13
144,1987,150,1,8.54
144,1987,150,2,7.25
144,1987,151,1,7.94
144,1987,151,2,5.58
144,1987,152,1,6.8
144,1987,152,2,3.52
144,1987,153,1,5.43
144,1987,153,2,1.94
144,1987,154,1,3.13
144,1987,154,2,0.75
67,1987,149,1,11.41
67,1987,149,2,11.62
67,1987,150,1,11.99
67,1987,150,2,11.8
67,1987,151,1,11.26
67,1987,151,2,10.87
67,1987,152,1,10.35
67,1987,152,2,9.81
67,1987,153,1,9.43
67,1987,153,2,8.55
67,1987,154,1,8.44
67,1987,154,2,6.98
36,1987,149,1,8.73
36,1987,149,2,8.92
36,1987,150,1,9.87
36,1987,150,2,9.84
36,1987,151,1,9.74
36,1987,151,2,9.52
36,1987,152,1,9.06
36,1987,152,2,8.56
36,1987,153,1,8.05
36,1987,153,2,6.98
36,1987,154,1,6.53
36,1987,154,2,4.75
180,1987,149,1,5.91
180,1987,149,2,5.44
180,1987,150,1,6.39
180,1987,150,2,4.47
180,1987,151,1,5.38
180,1987,151,2,2.91
180,1987,152,1,4.25
180,1987,152,2,1.74
180,1987,153,1,2.74
180,1987,153,2,0.81
180,1987,154,1,1.48
180,1987,154,2,0.39
37,1987,149,1,9.25
37,1987,149,2,9.2
37,1987,150,1,10.07
37,1987,150,2,9.94
37,1987,151,1,10.09
37,1987,151,2,9.75
37,1987,152,1,9.53
37,1987,152,2,8.7
37,1987,153,1,8.21
37,1987,153,2,6.86
37,1987,154,1,6.23
37,1987,154,2,4.74
10,1987,149,1,4.27
10,1987,149,2,3.35
10,1987,150,1,4.21
10,1987,150,2,2.69
10,1987,151,1,3.6
10,1987,151,2,2.02
10,1987,152,1,3.37
10,1987,152,2,1.57
10,1987,153,1,3.02
10,1987,153,2,0.95
10,1987,154,1,2.15
10,1987,154,2,0.37
23,1987,149,1,7.25
23,1987,149,2,7.3
23,1987,150,1,6.73
23,1987,150,2,6.12
23,1987,151,1,5.93
23,1987,151,2,4.91
23,1987,152,1,4.89
23,1987,152,2,3.68
23,1987,153,1,4.24
23,1987,153,2,2.9
23,1987,154,1,3.19
23,1987,154,2,2.17
68,1987,149,1,10.91
68,1987,149,2,10.35
68,1987,150,1,11.21
68,1987,150,2,9.98
68,1987,151,1,10.55
68,1987,151,2,8.51
68,1987,152,1,9.3
68,1987,152,2,6.6
68,1987,153,1,7.89
68,1987,153,2,4.4
68,1987,154,1,5.56
68,1987,154,2,2
145,1987,149,1,7.54
145,1987,149,2,7.52
145,1987,150,1,7.06
145,1987,150,2,6.92
145,1987,151,1,6.82
145,1987,151,2,5.53
145,1987,152,1,5.86
145,1987,152,2,3.93
145,1987,153,1,4.44
145,1987,153,2,2.41
145,1987,154,1,1.98
145,1987,154,2,0.85
12,1987,149,1,4.09
12,1987,149,2,3.3
12,1987,150,1,4.05
12,1987,150,2,2.84
12,1987,151,1,3.79
12,1987,151,2,2.11
12,1987,152,1,3.14
12,1987,152,2,1.25
12,1987,153,1,2.31
12,1987,153,2,0.67
12,1987,154,1,1.54
12,1987,154,2,0.37
146,1987,149,1,6.64
146,1987,149,2,6.9
146,1987,150,1,6.91
146,1987,150,2,6.68
146,1987,151,1,6.56
146,1987,151,2,5.68
146,1987,152,1,6.14
146,1987,152,2,4.54
146,1987,153,1,4.48
146,1987,153,2,3.18
146,1987,154,1,2.99
146,1987,154,2,2.36
210,1987,149,1,3.72
210,1987,149,2,1.97
210,1987,150,1,3.69
210,1987,150,2,1.47
210,1987,151,1,3.51
210,1987,151,2,1.23
210,1987,152,1,2.99
210,1987,152,2,0.82
210,1987,153,1,2.07
210,1987,153,2,0.49
210,1987,154,1,1.16
210,1987,154,2,0.27
147,1987,149,1,5.93
147,1987,149,2,3.89
147,1987,150,1,5.18
147,1987,150,2,2.98
147,1987,151,1,4.45
147,1987,151,2,2.21
147,1987,152,1,3.77
147,1987,152,2,1.62
147,1987,153,1,3.12
147,1987,153,2,1.16
147,1987,154,1,2.54
147,1987,154,2,0.82
116,1987,149,1,7.64
116,1987,149,2,7.88
116,1987,150,1,7.21
116,1987,150,2,7.41
116,1987,151,1,6.96
116,1987,151,2,6.71
116,1987,152,1,6.37
116,1987,152,2,5.87
116,1987,153,1,5.57
116,1987,153,2,5.28
116,1987,154,1,5.29
116,1987,154,2,4.67
17,1987,149,1,7.93
17,1987,149,2,7.85
17,1987,150,1,7.78
17,1987,150,2,7.43
17,1987,151,1,7.19
17,1987,151,2,6.57
17,1987,152,1,6.85
17,1987,152,2,5.95
17,1987,153,1,6.46
17,1987,153,2,5.36
17,1987,154,1,5.67
17,1987,154,2,4.5
194,1987,149,1,4.85
194,1987,149,2,6.45
194,1987,150,1,4.74
194,1987,150,2,6.12
194,1987,151,1,4.07
194,1987,151,2,5.22
194,1987,152,1,3.42
194,1987,152,2,4.17
194,1987,153,1,2.75
194,1987,153,2,3.25
194,1987,154,1,2.17
194,1987,154,2,2.24
60,1987,149,1,8.58
60,1987,149,2,8.61
60,1987,150,1,10.67
60,1987,150,2,10.72
60,1987,151,1,9.91
60,1987,151,2,9.95
60,1987,152,1,8.84
60,1987,152,2,8.6
60,1987,153,1,7.6
60,1987,153,2,6.54
60,1987,154,1,5.43
60,1987,154,2,4.17
87,1987,149,1,8.21
87,1987,149,2,8.22
87,1987,150,1,10
87,1987,150,2,9.64
87,1987,151,1,9.51
87,1987,151,2,8.73
87,1987,152,1,9.08
87,1987,152,2,7.89
87,1987,153,1,8.73
87,1987,153,2,7.06
87,1987,154,1,7.85
87,1987,154,2,5.75
59,1987,149,1,8.56
59,1987,149,2,9.16
59,1987,150,1,10.38
59,1987,150,2,10.35
59,1987,151,1,10.39
59,1987,151,2,10.55
59,1987,152,1,9.82
59,1987,152,2,9.47
59,1987,153,1,9.08
59,1987,153,2,8.35
59,1987,154,1,7.41
59,1987,154,2,6.95
148,1987,149,1,4.12
148,1987,149,2,2.83
148,1987,150,1,3.78
148,1987,150,2,2.07
148,1987,151,1,2.98
148,1987,151,2,1.15
148,1987,152,1,2.11
148,1987,152,2,0.63
148,1987,153,1,0.95
148,1987,153,2,0.23
148,1987,154,1,0.36
148,1987,154,2,0.09
61,1987,149,1,8.52
61,1987,149,2,9.58
61,1987,150,1,9.2
61,1987,150,2,9.89
61,1987,151,1,9.07
61,1987,151,2,9.05
61,1987,152,1,8.87
61,1987,152,2,8.15
61,1987,153,1,6.74
61,1987,153,2,5.99
61,1987,154,1,4.92
61,1987,154,2,3.46
181,1987,149,1,3.24
181,1987,149,2,3.09
181,1987,150,1,3.95
181,1987,150,2,3.18
181,1987,151,1,3.66
181,1987,151,2,2.56
181,1987,152,1,2.93
181,1987,152,2,1.67
181,1987,153,1,2.05
181,1987,153,2,1.01
181,1987,154,1,1.48
181,1987,154,2,0.7
14,1987,149,1,5.16
14,1987,149,2,4.88
14,1987,150,1,4.81
14,1987,150,2,4
14,1987,151,1,4.07
14,1987,151,2,3.04
14,1987,152,1,3.23
14,1987,152,2,2.27
14,1987,153,1,2.51
14,1987,153,2,1.87
14,1987,154,1,2.02
14,1987,154,2,1.48
130,1987,149,1,7.07
130,1987,149,2,6.81
130,1987,150,1,7.03
130,1987,150,2,6.22
130,1987,151,1,6.21
130,1987,151,2,5.04
130,1987,152,1,5.07
130,1987,152,2,3.94
130,1987,153,1,3.82
130,1987,153,2,2.95
130,1987,154,1,2.81
130,1987,154,2,2.14
24,1987,149,1,5.79
24,1987,149,2,5.97
24,1987,150,1,6.67
24,1987,150,2,6.26
24,1987,151,1,7.09
24,1987,151,2,5.9
24,1987,152,1,7.05
24,1987,152,2,5.6
24,1987,153,1,7.09
24,1987,153,2,4.44
24,1987,154,1,6.19
24,1987,154,2,3.6
49,1987,149,1,8.29
49,1987,149,2,8.08
49,1987,150,1,8.87
49,1987,150,2,8.47
49,1987,151,1,8.82
49,1987,151,2,7.69
49,1987,152,1,8.65
49,1987,152,2,6.75
49,1987,153,1,7.51
49,1987,153,2,4.63
49,1987,154,1,5.43
49,1987,154,2,2.66
211,1987,149,1,1.92
211,1987,149,2,1.03
211,1987,150,1,1.47
211,1987,150,2,0.61
211,1987,151,1,1.23
211,1987,151,2,0.43
211,1987,152,1,0.93
211,1987,152,2,0.24
211,1987,153,1,0.53
211,1987,153,2,0.11
211,1987,154,1,0.29
211,1987,154,2,0.05
88,1987,149,1,7.25
88,1987,149,2,7.13
88,1987,150,1,8.33
88,1987,150,2,7.86
88,1987,151,1,8.08
88,1987,151,2,7.37
88,1987,152,1,7.56
88,1987,152,2,6.76
88,1987,153,1,7.02
88,1987,153,2,6.12
88,1987,154,1,6.42
88,1987,154,2,5.29
15,1987,149,1,4.5
15,1987,149,2,4.32
15,1987,150,1,4.26
15,1987,150,2,3.91
15,1987,151,1,3.86
15,1987,151,2,3.08
15,1987,152,1,3.29
15,1987,152,2,2.3
15,1987,153,1,2.48
15,1987,153,2,1.47
15,1987,154,1,1.58
15,1987,154,2,0.86
50,1987,149,1,8.45
50,1987,149,2,7.97
50,1987,150,1,9.07
50,1987,150,2,8.47
50,1987,151,1,9.06
50,1987,151,2,8.24
50,1987,152,1,9.14
50,1987,152,2,7.46
50,1987,153,1,8.65
50,1987,153,2,5.99
50,1987,154,1,7.12
50,1987,154,2,3.82
38,1987,149,1,6.32
38,1987,149,2,6.71
38,1987,150,1,7.48
38,1987,150,2,7.7
38,1987,151,1,7.6
38,1987,151,2,7.38
38,1987,152,1,7.17
38,1987,152,2,6.5
38,1987,153,1,6.54
38,1987,153,2,4.93
38,1987,154,1,4.81
38,1987,154,2,2.74
184,1987,149,1,2.45
184,1987,149,2,2.03
184,1987,150,1,2.73
184,1987,150,2,1.35
184,1987,151,1,2.61
184,1987,151,2,1.27
184,1987,152,1,2.02
184,1987,152,2,0.99
184,1987,153,1,1.44
184,1987,153,2,0.82
184,1987,154,1,1.16
184,1987,154,2,0.42
212,1987,149,1,3.53
212,1987,149,2,2.65
212,1987,150,1,3.64
212,1987,150,2,2.05
212,1987,151,1,2.64
212,1987,151,2,1.22
212,1987,152,1,1.55
212,1987,152,2,0.51
212,1987,153,1,0.85
212,1987,153,2,0.18
212,1987,154,1,0.36
212,1987,154,2,0.12
183,1987,149,1,6.92
183,1987,149,2,6.7
183,1987,150,1,6.44
183,1987,150,2,5.59
183,1987,151,1,5.87
183,1987,151,2,4.53
183,1987,152,1,5.11
183,1987,152,2,3.45
183,1987,153,1,4.06
183,1987,153,2,2.43
183,1987,154,1,3.06
183,1987,154,2,1.66
182,1987,149,1,4.1
182,1987,149,2,3.04
182,1987,150,1,4.32
182,1987,150,2,2.29
182,1987,151,1,3.72
182,1987,151,2,1.6
182,1987,152,1,3.11
182,1987,152,2,1.09
182,1987,153,1,2.36
182,1987,153,2,0.77
182,1987,154,1,1.71
182,1987,154,2,0.6
13,1987,149,1,8.47
13,1987,149,2,8.04
13,1987,150,1,7.72
13,1987,150,2,6.65
13,1987,151,1,6.66
13,1987,151,2,4.71
13,1987,152,1,5.33
13,1987,152,2,3.11
13,1987,153,1,3.99
13,1987,153,2,1.74
13,1987,154,1,2.68
13,1987,154,2,0.81
195,1987,149,1,5.23
195,1987,149,2,5.62
195,1987,150,1,5.58
195,1987,150,2,5.44
195,1987,151,1,5.02
195,1987,151,2,4.35
195,1987,152,1,3.88
195,1987,152,2,3.18
195,1987,153,1,2.78
195,1987,153,2,2.13
195,1987,154,1,1.74
195,1987,154,2,1.26
213,1987,149,1,1.81
213,1987,149,2,0.86
213,1987,150,1,1.43
213,1987,150,2,0.57
213,1987,151,1,0.92
213,1987,151,2,0.31
213,1987,152,1,0.47
213,1987,152,2,0.13
213,1987,153,1,0.2
213,1987,153,2,0.05
213,1987,154,1,0.08
213,1987,154,2,0.01
214,1987,149,1,5.65
214,1987,149,2,4.26
214,1987,150,1,5.48
214,1987,150,2,3.23
214,1987,151,1,4.54
214,1987,151,2,2.38
214,1987,152,1,3.51
214,1987,152,2,1.55
214,1987,153,1,2.39
214,1987,153,2,0.87
214,1987,154,1,1.57
214,1987,154,2,0.5
131,1987,149,1,4.76
131,1987,149,2,5.28
131,1987,150,1,4.74
131,1987,150,2,5.02
131,1987,151,1,4.45
131,1987,151,2,4.14
131,1987,152,1,3.64
131,1987,152,2,2.94
131,1987,153,1,2.58
131,1987,153,2,1.96
131,1987,154,1,1.73
131,1987,154,2,1.37
89,1987,149,1,10.4
89,1987,149,2,10.28
89,1987,150,1,11.1
89,1987,150,2,10.43
89,1987,151,1,10.49
89,1987,151,2,9.86
89,1987,152,1,10.01
89,1987,152,2,9.08
89,1987,153,1,9.3
89,1987,153,2,8.4
89,1987,154,1,8.76
89,1987,154,2,7.8
90,1987,149,1,10.45
90,1987,149,2,10.26
90,1987,150,1,11.37
90,1987,150,2,11.27
90,1987,151,1,11.1
90,1987,151,2,10.6
90,1987,152,1,10.67
90,1987,152,2,9.95
90,1987,153,1,9.56
90,1987,153,2,8.96
90,1987,154,1,8.71
90,1987,154,2,7.89
164,1987,149,1,4.58
164,1987,149,2,2.24
164,1987,150,1,4.03
164,1987,150,2,1.26
164,1987,151,1,3.02
164,1987,151,2,0.55
164,1987,152,1,2.09
164,1987,152,2,0.3
164,1987,153,1,1.2
164,1987,153,2,0.13
164,1987,154,1,0.64
164,1987,154,2,0.04
72,1987,149,1,11.13
72,1987,149,2,11.44
72,1987,150,1,11.03
72,1987,150,2,11.07
72,1987,151,1,10.56
72,1987,151,2,10.27
72,1987,152,1,9.95
72,1987,152,2,9.62
72,1987,153,1,9.51
72,1987,153,2,9.07
72,1987,154,1,9.37
72,1987,154,2,8.8
150,1987,149,1,6.5
150,1987,149,2,5.45
150,1987,150,1,5.96
150,1987,150,2,4.2
150,1987,151,1,5.21
150,1987,151,2,2.56
150,1987,152,1,3.37
150,1987,152,2,1.03
150,1987,153,1,1.47
150,1987,153,2,0.39
150,1987,154,1,0.48
150,1987,154,2,0.13
165,1987,149,1,4.39
165,1987,149,2,2.24
165,1987,150,1,4.04
165,1987,150,2,1.57
165,1987,151,1,3.42
165,1987,151,2,1
165,1987,152,1,2.76
165,1987,152,2,0.61
165,1987,153,1,2.02
165,1987,153,2,0.32
165,1987,154,1,1.38
165,1987,154,2,0.19
132,1987,149,1,7.78
132,1987,149,2,8.56
132,1987,150,1,7.87
132,1987,150,2,8.28
132,1987,151,1,7.15
132,1987,151,2,7.27
132,1987,152,1,6.18
132,1987,152,2,6.09
132,1987,153,1,5.11
132,1987,153,2,4.99
132,1987,154,1,4.03
132,1987,154,2,3.87
123,1987,149,1,8.29
123,1987,149,2,7.49
123,1987,150,1,8.56
123,1987,150,2,7.08
123,1987,151,1,7.66
123,1987,151,2,5.77
123,1987,152,1,6.66
123,1987,152,2,4.7
123,1987,153,1,5.63
123,1987,153,2,3.7
123,1987,154,1,4.65
123,1987,154,2,2.88
16,1987,149,1,7.77
16,1987,149,2,8.07
16,1987,150,1,7.93
16,1987,150,2,8.02
16,1987,151,1,7.08
16,1987,151,2,6.91
16,1987,152,1,6.26
16,1987,152,2,5.78
16,1987,153,1,5.48
16,1987,153,2,4.93
16,1987,154,1,4.53
16,1987,154,2,3.66
26,1987,149,1,4.97
26,1987,149,2,3.83
26,1987,150,1,4.9
26,1987,150,2,2.89
26,1987,151,1,3.93
26,1987,151,2,1.96
26,1987,152,1,2.47
26,1987,152,2,1.06
26,1987,153,1,1.63
26,1987,153,2,0.66
26,1987,154,1,0.68
26,1987,154,2,0.4
51,1987,149,1,9.9
51,1987,149,2,10.11
51,1987,150,1,10.93
51,1987,150,2,11.07
51,1987,151,1,10.54
51,1987,151,2,10.36
51,1987,152,1,9.78
51,1987,152,2,9.16
51,1987,153,1,8.8
51,1987,153,2,7.87
51,1987,154,1,7.79
51,1987,154,2,6.56
7,1987,149,1,9.53
7,1987,149,2,8.4
7,1987,150,1,8.66
7,1987,150,2,6.95
7,1987,151,1,7.71
7,1987,151,2,5.56
7,1987,152,1,6.75
7,1987,152,2,4.31
7,1987,153,1,5.85
7,1987,153,2,3.25
7,1987,154,1,5.03
7,1987,154,2,2.4
91,1987,149,1,6.7
91,1987,149,2,6.53
91,1987,150,1,6.67
91,1987,150,2,6.85
91,1987,151,1,5.74
91,1987,151,2,5.03
91,1987,152,1,4.77
91,1987,152,2,3.93
91,1987,153,1,3.84
91,1987,153,2,2.75
91,1987,154,1,2.95
91,1987,154,2,1.83
136,1987,149,1,5.9
136,1987,149,2,6.28
136,1987,150,1,5.93
136,1987,150,2,6.01
136,1987,151,1,5.43
136,1987,151,2,5.15
136,1987,152,1,4.64
136,1987,152,2,4.05
136,1987,153,1,3.96
136,1987,153,2,3.33
136,1987,154,1,3.28
136,1987,154,2,2.59
149,1987,149,1,7.56
149,1987,149,2,7.14
149,1987,150,1,7.84
149,1987,150,2,6.64
149,1987,151,1,7.5
149,1987,151,2,5.54
149,1987,152,1,6.83
149,1987,152,2,3.75
149,1987,153,1,4.93
149,1987,153,2,1.68
149,1987,154,1,2.46
149,1987,154,2,0.5
151,1987,149,1,5.55
151,1987,149,2,6.94
151,1987,150,1,5.41
151,1987,150,2,6.26
151,1987,151,1,5.35
151,1987,151,2,5.54
151,1987,152,1,4.99
151,1987,152,2,4.59
151,1987,153,1,4.61
151,1987,153,2,2.83
151,1987,154,1,2.9
151,1987,154,2,0.89
65,1987,149,1,11.2
65,1987,149,2,11.17
65,1987,150,1,11.67
65,1987,150,2,11.13
65,1987,151,1,11.07
65,1987,151,2,10.34
65,1987,152,1,10.1
65,1987,152,2,9.13
65,1987,153,1,9.15
65,1987,153,2,7.81
65,1987,154,1,8.05
65,1987,154,2,6.28
73,1987,149,1,9.78
73,1987,149,2,9.82
73,1987,150,1,10.24
73,1987,150,2,9.95
73,1987,151,1,9.61
73,1987,151,2,9.09
73,1987,152,1,9.06
73,1987,152,2,8.18
73,1987,153,1,8.2
73,1987,153,2,7.15
73,1987,154,1,7.56
73,1987,154,2,6.46
120,1987,149,1,7.73
120,1987,149,2,7.15
120,1987,150,1,7.89
120,1987,150,2,6.72
120,1987,151,1,7.01
120,1987,151,2,5.44
120,1987,152,1,6.06
120,1987,152,2,4.38
120,1987,153,1,5.07
120,1987,153,2,3.44
120,1987,154,1,4.1
120,1987,154,2,2.69
124,1987,149,1,6.61
124,1987,149,2,6.62
124,1987,150,1,6.59
124,1987,150,2,6.12
124,1987,151,1,5.86
124,1987,151,2,5.03
124,1987,152,1,4.87
124,1987,152,2,3.98
124,1987,153,1,3.8
124,1987,153,2,3.06
124,1987,154,1,2.88
124,1987,154,2,2.29
96,1987,149,1,8.64
96,1987,149,2,9.03
96,1987,150,1,8.69
96,1987,150,2,8.84
96,1987,151,1,7.94
96,1987,151,2,7.88
96,1987,152,1,7.16
96,1987,152,2,6.91
96,1987,153,1,6.35
96,1987,153,2,5.95
96,1987,154,1,5.46
96,1987,154,2,5.01
134,1987,149,1,4.93
134,1987,149,2,5.47
134,1987,150,1,5.11
134,1987,150,2,5.32
134,1987,151,1,4.48
134,1987,151,2,4.38
134,1987,152,1,3.74
134,1987,152,2,3.4
134,1987,153,1,2.97
134,1987,153,2,2.5
134,1987,154,1,2.25
134,1987,154,2,1.82
138,1987,149,1,6.33
138,1987,149,2,4.96
138,1987,150,1,6.12
138,1987,150,2,3.91
138,1987,151,1,5.12
138,1987,151,2,2.61
138,1987,152,1,3.81
138,1987,152,2,1.63
138,1987,153,1,2.55
138,1987,153,2,0.99
138,1987,154,1,1.59
138,1987,154,2,0.65
100,1987,149,1,12.04
100,1987,149,2,12.21
100,1987,150,1,13.27
100,1987,150,2,13.15
100,1987,151,1,13.23
100,1987,151,2,12.97
100,1987,152,1,12.66
100,1987,152,2,12.36
100,1987,153,1,11.85
100,1987,153,2,11.6
100,1987,154,1,10.71
100,1987,154,2,10.61
21,1987,149,1,5.85
21,1987,149,2,4.98
21,1987,150,1,5.68
21,1987,150,2,4.09
21,1987,151,1,4.74
21,1987,151,2,3.08
21,1987,152,1,3.5
21,1987,152,2,2.24
21,1987,153,1,2.72
21,1987,153,2,1.74
21,1987,154,1,2.1
21,1987,154,2,1.37
167,1987,149,1,4.36
167,1987,149,2,3.19
167,1987,150,1,5.23
167,1987,150,2,2.98
167,1987,151,1,5.13
167,1987,151,2,2.44
167,1987,152,1,4.38
167,1987,152,2,1.51
167,1987,153,1,3.11
167,1987,153,2,0.78
167,1987,154,1,2.01
167,1987,154,2,0.33
174,1987,149,1,4.01
174,1987,149,2,3.32
174,1987,150,1,4.15
174,1987,150,2,2.59
174,1987,151,1,3.52
174,1987,151,2,1.7
174,1987,152,1,2.68
174,1987,152,2,0.98
174,1987,153,1,1.78
174,1987,153,2,0.54
174,1987,154,1,1.1
174,1987,154,2,0.31
32,1987,149,1,8.73
32,1987,149,2,8.53
32,1987,150,1,9.72
32,1987,150,2,9.38
32,1987,151,1,9.74
32,1987,151,2,9.13
32,1987,152,1,9.24
32,1987,152,2,8.18
32,1987,153,1,8.11
32,1987,153,2,6.71
32,1987,154,1,6.35
32,1987,154,2,4.71
192,1987,149,1,6.72
192,1987,149,2,6.8
192,1987,150,1,7.24
192,1987,150,2,6.8
192,1987,151,1,6.66
192,1987,151,2,5.87
192,1987,152,1,5.69
192,1987,152,2,4.87
192,1987,153,1,4.67
192,1987,153,2,3.97
192,1987,154,1,3.71
192,1987,154,2,3.12
199,1987,149,1,4.58
199,1987,149,2,3.3
199,1987,150,1,4.42
199,1987,150,2,2.46
199,1987,151,1,3.74
199,1987,151,2,1.8
199,1987,152,1,2.89
199,1987,152,2,1.15
199,1987,153,1,1.9
199,1987,153,2,0.62
199,1987,154,1,1.13
199,1987,154,2,0.33
5,1987,149,1,7.61
5,1987,149,2,6.88
5,1987,150,1,7.47
5,1987,150,2,5.67
5,1987,151,1,6.63
5,1987,151,2,4.41
5,1987,152,1,5.45
5,1987,152,2,3.14
5,1987,153,1,4.32
5,1987,153,2,1.86
5,1987,154,1,3.17
5,1987,154,2,0.85
159,1987,149,1,5.14
159,1987,149,2,3.19
159,1987,150,1,4.69
159,1987,150,2,2.3
159,1987,151,1,3.93
159,1987,151,2,1.65
159,1987,152,1,3.35
159,1987,152,2,1.11
159,1987,153,1,2.59
159,1987,153,2,0.69
159,1987,154,1,1.92
159,1987,154,2,0.42
9,1987,149,1,6.68
